"Entity","Year","Code","Percentage_NEET","Continent","Perc_Change_NEET","Population","School_Enrollment","Youth_Unemployment"
"Moldova",2012,"MDA",19.28,"Europe",-2.2312373225152,2860324,40.1086414991241,3.444
"Moldova",2013,"MDA",18.63,"Europe",-3.37136929460582,2859558,41.2771708905345,2.936
"Moldova",2014,"MDA",16.85,"Europe",-9.55448201825012,2857815,52.151516238366,2.287
"Moldova",2015,"MDA",15.77,"Europe",-6.40949554896143,2835978,52.1000519119307,3.251
"Moldova",2016,"MDA",16.27,"Europe",3.17057704502219,2803186,52.8435823784374,2.995
"Moldova",2017,"MDA",16.92,"Europe",3.99508297480026,2755189,51.9490291393525,3.894
"Moldova",2018,"MDA",17.83,"Europe",5.37825059101653,2707203,52.8423092059456,3.166
"Moldova",2019,"MDA",17.48,"Europe",-1.96298373527761,2664224,54.7812048030675,3.131
"Moldova",2020,"MDA",15.59,"Europe",-10.812356979405,2635130,56.2498196612517,4.015
"Moldova",2021,"MDA",13.55,"Europe",-13.085311096857,2595809,61.3014036981023,1.777
"Moldova",2022,"MDA",14.96,"Europe",10.4059040590406,2528654,68.0572346521372,2.855
"Mongolia",2003,"MNG",19.84,"Asia",NA,2480374,36.878849029541,10.645
"Mongolia",2006,"MNG",18.51,"Asia",-6.70362903225806,2567168,46.8148307800293,11.71
"Mongolia",2008,"MNG",17.84,"Asia",-3.61966504592113,2643201,49.1745986938477,9.738
"Mongolia",2009,"MNG",18.7,"Asia",4.82062780269058,2691115,53.1806716918945,10.064
"Mongolia",2010,"MNG",17.63,"Asia",-5.72192513368984,2738622,56.0776786804199,14.559
"Mongolia",2011,"MNG",16.54,"Asia",-6.18264322178105,2786317,56.7482133834947,10.274
"Mongolia",2012,"MNG",17.59,"Asia",6.34824667472794,2839705,61.3067016601562,8.366
"Mongolia",2013,"MNG",18.39,"Asia",4.5480386583286,2899011,64.8171691894531,10.581
"Mongolia",2014,"MNG",17.45,"Asia",-5.11147362697119,2963113,66.6792297363281,11.961
"Mongolia",2015,"MNG",16.81,"Asia",-3.6676217765043,3026864,70.3587265014648,12.738
"Mongolia",2016,"MNG",20.45,"Asia",21.6537775133849,3088856,65.2477111816406,20.14
"Mongolia",2017,"MNG",19.82,"Asia",-3.08068459657701,3148917,64.4055709838867,17.436
"Mongolia",2018,"MNG",18.88,"Asia",-4.74268415741676,3208189,65.1030502319336,16.46
"Mongolia",2019,"MNG",18.45,"Asia",-2.27754237288135,3267673,67.970817565918,21.857
"Mongolia",2020,"MNG",18.5,"Asia",0.271002710027104,3327204,66.2557467107749,15.947
"Mongolia",2021,"MNG",17.18,"Asia",-7.13513513513514,3383741,67.4261046440448,17.464
"Montenegro",2011,"MNE",16.32,"Europe",NA,620345,59.0115089416504,37.039
"Montenegro",2012,"MNE",16.94,"Europe",3.79901960784314,621418,60.3092498779297,44.038
"Montenegro",2013,"MNE",17.87,"Europe",5.48996458087367,622587,60.4347686767578,41.825
"Montenegro",2014,"MNE",17.72,"Europe",-0.839395635142709,623744,63.2196388244629,36.008
"Montenegro",2015,"MNE",19.15,"Europe",8.06997742663657,624651,63.9372711181641,37.722
"Montenegro",2016,"MNE",18.4,"Europe",-3.91644908616188,625353,59.1839218139648,36.061
"Montenegro",2017,"MNE",16.69,"Europe",-9.29347826086955,625982,60.9102210998535,31.846
"Montenegro",2018,"MNE",16.3,"Europe",-2.33672857998802,626438,58.1831512451172,29.61
"Montenegro",2019,"MNE",17.34,"Europe",6.3803680981595,626753,56.2633209228516,25.305
"Montenegro",2020,"MNE",21.09,"Europe",21.6262975778547,626590,58.0944709777832,36.216
"Myanmar",2015,"MMR",18.62,"Asia",NA,51089056,NA,1.588
"Myanmar",2017,"MMR",16.59,"Asia",-10.9022556390977,51894938,NA,3.586
"Myanmar",2018,"MMR",12.79,"Asia",-22.9053646775166,52272247,20.3723297119141,1.843
"Myanmar",2019,"MMR",13.78,"Asia",7.74042220484754,52640713,NA,1.313
"Myanmar",2020,"MMR",15.02,"Asia",8.99854862119013,53016522,NA,4.955
"Namibia",1994,"NAM",25.14,"Africa",NA,1556304,6.21911001205444,35.562
"Namibia",2010,"NAM",34.12,"Africa",35.719968178202,2109811,NA,44.529
"Namibia",2012,"NAM",31.15,"Africa",-8.70457209847596,2194654,16.9048603106683,34.093
"Namibia",2013,"NAM",32.01,"Africa",2.76083467094703,2252508,17.4603999838663,40.504
"Namibia",2014,"NAM",30.47,"Africa",-4.81099656357388,2312139,18.4653069281067,38.733
"Namibia",2016,"NAM",33.55,"Africa",10.1083032490975,2439213,21.4367036193,44.21
"Namibia",2018,"NAM",31.88,"Africa",-4.97764530551415,2577327,23.7001690404035,37.974
"Nauru",2013,"NRU",36.4,"Oceania",NA,10517,NA,NA
"Nepal",2008,"NPL",23.13,"Asia",NA,26990037,10.4749002456665,19.217
"Nepal",2017,"NPL",34.76,"Asia",50.2810203199308,28011258,11.4357824790838,19.571
"Netherlands",2003,"NLD",4.78,"Europe",NA,16225302,54.9959297180176,6.531
"Netherlands",2004,"NLD",4.86,"Europe",1.67364016736402,16281779,56.7709884643555,7.915
"Netherlands",2005,"NLD",6.43,"Europe",32.3045267489712,16319868,58.7895011901855,11.542
"Netherlands",2006,"NLD",4.9,"Europe",-23.7947122861586,16346101,59.8265113830566,9.762
"Netherlands",2007,"NLD",4.27,"Europe",-12.8571428571429,16381696,60.3940391540527,9.102
"Netherlands",2008,"NLD",3.91,"Europe",-8.43091334894612,16445593,61.0170593261719,8.32
"Netherlands",2009,"NLD",4.96,"Europe",26.8542199488491,16530388,61.4280090332031,9.876
"Netherlands",2010,"NLD",4.83,"Europe",-2.62096774193548,16615394,63.7049789428711,10.77
"Netherlands",2011,"NLD",4.31,"Europe",-10.7660455486543,16693074,75.518798828125,9.78
"Netherlands",2012,"NLD",4.85,"Europe",12.5290023201856,16754962,75.8141632080078,11.457
"Netherlands",2013,"NLD",5.65,"Europe",16.4948453608248,16804432,NA,12.943
"Netherlands",2014,"NLD",5.53,"Europe",-2.12389380530974,16865008,NA,12.529
"Netherlands",2015,"NLD",4.67,"Europe",-15.5515370705244,16939923,80.1601486206055,11.103
"Netherlands",2016,"NLD",4.57,"Europe",-2.14132762312633,17030314,79.8454895019531,10.639
"Netherlands",2017,"NLD",4,"Europe",-12.472647702407,17131296,83.2009887695312,8.715
"Netherlands",2018,"NLD",4.18,"Europe",4.49999999999999,17231624,83.652473449707,7.044
"Netherlands",2019,"NLD",4.26,"Europe",1.91387559808613,17344874,NA,6.604
"Netherlands",2020,"NLD",4.52,"Europe",6.10328638497652,17441500,85.3370819091797,8.875
"Netherlands",2021,"NLD",5.11,"Europe",13.0530973451328,17533044,89.3898620605469,9.331
"New Caledonia",2014,"NCL",11.84,"Oceania",NA,281224,NA,38.207
"New Caledonia",2017,"NCL",39.24,"Oceania",231.418918918919,283546,NA,36.413
"New Caledonia",2018,"NCL",32.43,"Oceania",-17.3547400611621,283541,NA,39.948
"New Caledonia",2019,"NCL",27.91,"Oceania",-13.9377119950663,283606,NA,32.409
"New Caledonia",2020,"NCL",33.02,"Oceania",18.3088498745969,284176,NA,46.146
"New Zealand",2004,"NZL",10.79,"Oceania",NA,4087500,NA,9.656
"New Zealand",2005,"NZL",11.12,"Oceania",3.05838739573679,4133900,NA,9.752
"New Zealand",2006,"NZL",10.73,"Oceania",-3.50719424460431,4184600,NA,9.946
"New Zealand",2007,"NZL",10.98,"Oceania",2.32991612301957,4223800,NA,10.101
"New Zealand",2008,"NZL",11.24,"Oceania",2.36794171220401,4259800,NA,11.411
"New Zealand",2009,"NZL",14.25,"Oceania",26.779359430605,4302600,NA,16.759
"New Zealand",2010,"NZL",13.65,"Oceania",-4.21052631578947,4350700,NA,17.421
"New Zealand",2011,"NZL",13.46,"Oceania",-1.39194139194139,4384000,NA,17.512
"New Zealand",2012,"NZL",13.78,"Oceania",2.37741456166418,4408100,NA,18.003
"New Zealand",2013,"NZL",12.22,"Oceania",-11.3207547169811,4442100,80.388542175293,15.302
"New Zealand",2014,"NZL",11.65,"Oceania",-4.6644844517185,4516500,80.7100067138672,14.109
"New Zealand",2015,"NZL",11.54,"Oceania",-0.944206008583701,4609400,82.1818466186523,13.872
"New Zealand",2016,"NZL",12.18,"Oceania",5.54592720970538,4714100,81.8633575439453,13.474
"New Zealand",2017,"NZL",11.92,"Oceania",-2.13464696223317,4813600,81.2698593139648,12.968
"New Zealand",2018,"NZL",12.05,"Oceania",1.09060402684564,4900600,81.2513122558594,11.83
"New Zealand",2019,"NZL",11.62,"Oceania",-3.56846473029047,4979200,77.5843734741211,11.294
"New Zealand",2020,"NZL",12.94,"Oceania",11.3597246127367,5090200,75.7348327636719,12.442
"New Zealand",2021,"NZL",11.85,"Oceania",-8.42349304482225,5111300,79.4128875732422,10.49
"Nicaragua",2001,"NIC",26.08,"North America",NA,5087825,NA,11.477
"Nicaragua",2005,"NIC",22.82,"North America",-12.5,5342105,NA,8.674
"Nicaragua",2012,"NIC",15.02,"North America",-34.1805433829974,5901287,NA,8.142
"Nicaragua",2014,"NIC",24.49,"North America",63.0492676431425,6066492,NA,8.437
"Niger",2011,"NER",19.43,"Africa",NA,17176283,1.34816649944538,0.466
"Niger",2014,"NER",25.2,"Africa",29.6963458569223,19215909,NA,0.674
"Niger",2017,"NER",68.66,"Africa",172.460317460317,21435446,3.66741981878978,0.733
"Nigeria",2011,"NGA",29.09,"Africa",NA,171379598,9.74153350922586,8.183
"Nigeria",2013,"NGA",27.85,"Africa",-4.26263320728772,181049443,NA,7.984
"Nigeria",2016,"NGA",27.06,"Africa",-2.83662477558349,195443700,NA,9.318
"Nigeria",2019,"NGA",36.65,"Africa",35.439763488544,209485641,NA,10.423
"North Macedonia",2006,"MKD",34.48,"Europe",NA,1994287,29.2525997161865,60.112
"North Macedonia",2007,"MKD",33.65,"Europe",-2.40719257540603,1982933,35.2432899475098,58.213
"North Macedonia",2008,"MKD",31.24,"Europe",-7.16196136701337,1971493,39.6388511657715,56.802
"North Macedonia",2009,"MKD",27.94,"Europe",-10.5633802816901,1958782,39.837718963623,55.156
"North Macedonia",2010,"MKD",26.42,"Europe",-5.4402290622763,1946298,38.147590637207,55.198
"North Macedonia",2011,"MKD",25.32,"Europe",-4.16351249053748,1937398,NA,55.109
"North Macedonia",2012,"MKD",25.23,"Europe",-0.355450236966824,1929821,39.7961082458496,53.713
"North Macedonia",2013,"MKD",24.64,"Europe",-2.33848592944907,1922716,38.9499015808105,51.588
"North Macedonia",2014,"MKD",25.69,"Europe",4.26136363636364,1917557,39.3214912414551,53.073
"North Macedonia",2015,"MKD",24.93,"Europe",-2.95834955235501,1912430,42.0811805725098,47.478
"North Macedonia",2016,"MKD",24.98,"Europe",0.20056157240273,1906313,NA,48.48
"North Macedonia",2017,"MKD",25.61,"Europe",2.52201761409127,1898657,43.5097694396973,46.759
"North Macedonia",2018,"MKD",25.08,"Europe",-2.06950409996096,1889051,43.8547897338867,45.495
"North Macedonia",2019,"MKD",18.81,"Europe",-25,1876262,43.1991004943848,35.353
"North Macedonia",2020,"MKD",19.81,"Europe",5.31632110579479,1856124,43.782169342041,35.622
"North Macedonia",2021,"MKD",18.36,"Europe",-7.31953558808682,1837114,44.3020210266113,36.097
"North Macedonia",2022,"MKD",18.45,"Europe",0.490196078431372,1831712,53.1601181030273,32.595
"Norway",2003,"NOR",10.01,"Europe",NA,4564855,77.970588684082,11.78
"Norway",2004,"NOR",9.18,"Europe",-8.29170829170829,4591910,78.612548828125,12.727
"Norway",2005,"NOR",11.3,"Europe",23.0936819172113,4623291,78.4450302124023,11.251
"Norway",2006,"NOR",4.56,"Europe",-59.646017699115,4660677,77.9310684204102,8.602
"Norway",2007,"NOR",4.41,"Europe",-3.28947368421052,4709153,77.0373611450195,7.305
"Norway",2008,"NOR",4.13,"Europe",-6.34920634920635,4768212,73.5914688110352,7.391
"Norway",2009,"NOR",5,"Europe",21.0653753026634,4828726,73.0674514770508,9.011
"Norway",2010,"NOR",4.9,"Europe",-1.99999999999999,4889252,72.1170806884766,9.192
"Norway",2011,"NOR",5.04,"Europe",2.85714285714285,4953088,71.0614166259766,8.38
"Norway",2012,"NOR",5.16,"Europe",2.38095238095238,5018573,71.7047576904297,8.346
"Norway",2013,"NOR",5.63,"Europe",9.10852713178294,5079623,75.8635787963867,9.003
"Norway",2014,"NOR",5.47,"Europe",-2.84191829484903,5137232,78.2397384643555,7.761
"Norway",2015,"NOR",5.03,"Europe",-8.04387568555758,5188607,79.206428527832,9.779
"Norway",2016,"NOR",5.37,"Europe",6.75944333996024,5234519,82.0374526977539,11.021
"Norway",2017,"NOR",4.59,"Europe",-14.5251396648045,5276968,83.7353363037109,10.243
"Norway",2018,"NOR",4.85,"Europe",5.66448801742919,5311916,85.3883514404297,9.562
"Norway",2019,"NOR",4.75,"Europe",-2.06185567010309,5347896,85.7633819580078,9.782
"Norway",2020,"NOR",4.9,"Europe",3.15789473684211,5379475,87.1685333251953,11.188
"Norway",2021,"NOR",6.32,"Europe",28.9795918367347,5408320,93.9243011474609,12.835
"Pakistan",2006,"PAK",36.17,"Asia",NA,179682690,4.39564990997315,0.939
"Pakistan",2007,"PAK",34.97,"Asia",-3.31766657450927,184493231,4.95792007446289,0.82
"Pakistan",2008,"PAK",33.33,"Asia",-4.6897340577638,189499113,4.87824010848999,0.99
"Pakistan",2009,"PAK",31.47,"Asia",-5.58055805580558,194376534,5.97273015975952,1.08
"Pakistan",2010,"PAK",31.1,"Asia",-1.1757229107086,199239047,7.03303843576596,1.287
"Pakistan",2011,"PAK",32,"Asia",2.89389067524115,203746065,7.31739557390399,1.719
"Pakistan",2013,"PAK",31.01,"Asia",-3.09375,211073978,8.71835995772812,5.98
"Pakistan",2014,"PAK",30.91,"Asia",-0.322476620445022,214264647,8.74569228544475,4.052
"Pakistan",2015,"PAK",30.41,"Asia",-1.61759948236817,217290883,8.43556648904153,6.682
"Pakistan",2018,"PAK",30.96,"Asia",1.80861558697797,226928892,8.20683057963381,7.864
"Pakistan",2019,"PAK",29.71,"Asia",-4.0374677002584,230800899,11.103638528678,9.598
"Pakistan",2021,"PAK",34.56,"Asia",16.3244698754628,239477801,12.3810012807012,11.053
"Palau",2000,"PLW",27.23,"Oceania",NA,19178,45.7822113037109,NA
"Palau",2014,"PLW",13.26,"Oceania",-51.3037091443261,17715,NA,NA
"Palau",2020,"PLW",18.04,"Oceania",36.0482654600302,17792,NA,NA
"Panama",1997,"PAN",25.41,"North America",NA,2836695,NA,13.648
"Panama",2003,"PAN",23.53,"North America",-7.39866194411649,3189807,44.2729110717773,13.946
"Panama",2008,"PAN",22.04,"North America",-6.33234169145772,3500648,43.0992698669434,12.97
"Panama",2009,"PAN",20.08,"North America",-8.8929219600726,3564381,43.0278511047363,13.269
"Panama",2010,"PAN",20.89,"North America",4.03386454183268,3628535,43.9639480204278,13.43
"Panama",2011,"PAN",21.03,"North America",0.670177118238394,3693505,41.8858795918623,11.099
"Panama",2012,"PAN",17.59,"North America",-16.3575844032335,3759256,43.6626516529234,9.583
"Panama",2013,"PAN",16.98,"North America",-3.46787947697555,3825329,NA,9.896
"Panama",2014,"PAN",18.76,"North America",10.4829210836278,3892101,44.6253501937764,11.523
"Panama",2015,"PAN",18.45,"North America",-1.65245202558637,3960035,47.5819435584313,11.675
"Panama",2016,"PAN",17.09,"North America",-7.37127371273712,4029086,48.3799959758914,12.295
"Panama",2017,"PAN",17.2,"North America",0.643651258045637,4098707,NA,14.817
"Panama",2018,"PAN",16.38,"North America",-4.76744186046512,4167860,NA,14.1
"Panama",2019,"PAN",16.68,"North America",1.83150183150184,4234700,NA,17.128
"Panama",2020,"PAN",18.74,"North America",12.3501199040767,4293261,44.9372948646286,33.033
"Panama",2021,"PAN",19.3,"North America",2.98826040554964,4345405,52.7147829654218,22.338
"Panama",2022,"PAN",17.56,"North America",-9.01554404145079,4400773,57.8162831217614,19.186
"Papua New Guinea",2010,"PNG",35.5,"Oceania",NA,7633523,NA,3.574
"Paraguay",1998,"PRY",23.78,"South America",NA,4900025,NA,9.48
"Paraguay",1999,"PRY",23.9,"South America",0.504625735912521,5003135,14.3129796981812,10.106
"Paraguay",2001,"PRY",21.45,"South America",-10.2510460251046,5187689,19.336540222168,11.22
"Paraguay",2002,"PRY",25.03,"South America",16.6899766899767,5261328,28.3164596557617,16.531
"Paraguay",2003,"PRY",21.85,"South America",-12.7047542948462,5326436,26.9151496887207,13.35
"Paraguay",2004,"PRY",20.57,"South America",-5.85812356979406,5388175,27.1320304870606,11.927
"Paraguay",2005,"PRY",18.88,"South America",-8.2158483228002,5448097,27.7761993408203,10.33
"Paraguay",2006,"PRY",19.19,"South America",1.64194915254239,5505148,NA,11.076
"Paraguay",2007,"PRY",19.56,"South America",1.92808754559665,5559386,31.087760925293,10.411
"Paraguay",2008,"PRY",17.55,"South America",-10.2760736196319,5613574,36.8851890563965,9.594
"Paraguay",2009,"PRY",18.01,"South America",2.62108262108263,5671236,39.7724685668945,11.746
"Paraguay",2010,"PRY",19.5,"South America",8.27318156579677,5737971,37.6179261040957,10.614
"Paraguay",2011,"PRY",16.91,"South America",-13.2820512820513,5814626,NA,11.361
"Paraguay",2012,"PRY",16.02,"South America",-5.26315789473685,5897008,NA,10.045
"Paraguay",2013,"PRY",14.58,"South America",-8.98876404494382,5982445,NA,9.497
"Paraguay",2014,"PRY",16.83,"South America",15.4320987654321,6069811,NA,11.097
"Paraguay",2015,"PRY",17.45,"South America",3.68389780154487,6159103,NA,10.922
"Paraguay",2016,"PRY",18.57,"South America",6.41833810888253,6249126,NA,11.529
"Paraguay",2017,"PRY",18.59,"South America",0.107700592353256,6338660,NA,14.28
"Peru",2002,"PER",13.73,"South America",NA,27288217,30.2558097839356,5.935
"Peru",2003,"PER",20.32,"South America",47.9970866715222,27580490,30.319580078125,6.364
"Peru",2004,"PER",19.67,"South America",-3.19881889763779,27852190,32.1658897399902,7.737
"Peru",2005,"PER",23.99,"South America",21.9623792577529,28101180,32.4608917236328,8.429
"Peru",2006,"PER",18.74,"South America",-21.8841183826594,28324491,33.9184188842773,7.153
"Peru",2007,"PER",16.99,"South America",-9.33831376734258,28530699,NA,7.541
"Peru",2008,"PER",16.64,"South America",-2.0600353148911,28719041,NA,7.432
"Peru",2009,"PER",16.08,"South America",-3.36538461538463,28896811,NA,7.11
"Peru",2010,"PER",15.19,"South America",-5.53482587064676,29086019,NA,6.843
"Peru",2011,"PER",15.83,"South America",4.21329822251482,29304086,NA,7.001
"Peru",2012,"PER",15.24,"South America",-3.72710044219836,29550366,NA,6.848
"Peru",2013,"PER",16.33,"South America",7.1522309711286,29817919,NA,7.008
"Peru",2014,"PER",16.65,"South America",1.95958358848745,30115826,NA,7.55
"Peru",2015,"PER",18.59,"South America",11.6516516516517,30457600,NA,6.877
"Peru",2016,"PER",19.2,"South America",3.28133405056482,30866494,73.2223205566406,8.272
"Peru",2017,"PER",17.35,"South America",-9.63541666666666,31324637,71.2404708862305,8.319
"Peru",2018,"PER",17.75,"South America",2.30547550432276,31897584,NA,8.342
"Peru",2019,"PER",16.87,"South America",-4.95774647887323,32449303,NA,7.405
"Peru",2020,"PER",25.68,"South America",52.2228808535862,32838579,NA,12.659
"Peru",2021,"PER",22.7,"South America",-11.6043613707165,33155882,NA,9.586
"Philippines",2006,"PHL",24.68,"Asia",NA,89508986,26.2468109130859,10.018
"Philippines",2007,"PHL",25.03,"Asia",1.41815235008104,91075184,NA,8.742
"Philippines",2008,"PHL",24.75,"Asia",-1.11865761086696,92699095,27.1289901733398,9.844
"Philippines",2009,"PHL",24.81,"Asia",0.242424242424237,94384250,26.6055793762207,10.149
"Philippines",2010,"PHL",25.32,"Asia",2.05562273276905,96337125,27.7549235195177,9.736
"Philippines",2011,"PHL",24.42,"Asia",-3.55450236966824,98248614,29.0709151463153,9.477
"Philippines",2012,"PHL",24.83,"Asia",1.67895167895166,100175512,29.6298942276846,9.361
"Philippines",2013,"PHL",24.3,"Asia",-2.13451469995972,102076336,31.8704183328366,9.165
"Philippines",2014,"PHL",23.35,"Asia",-3.90946502057613,103767130,33.8741923214799,9.465
"Philippines",2015,"PHL",22.84,"Asia",-2.18415417558887,105312992,35.8745887819664,8.509
"Philippines",2016,"PHL",22.2,"Asia",-2.80210157618214,106735719,38.3447414525513,7.634
"Philippines",2017,"PHL",21.7,"Asia",-2.25225225225225,108119693,33.6841018682349,7.379
"Philippines",2018,"PHL",19.89,"Asia",-8.34101382488479,109465287,28.1166228592308,6.605
"Philippines",2019,"PHL",18.76,"Asia",-5.68124685771744,110804683,30.0548680110365,6.696
"Philippines",2020,"PHL",21.05,"Asia",12.2068230277185,112081264,31.6317598507085,6.987
"Philippines",2021,"PHL",17.47,"Asia",-17.0071258907364,113100950,33.6166173848126,8.434
"Poland",2004,"POL",14.48,"Europe",NA,38182222,61.7436981201172,39.674
"Poland",2005,"POL",13.91,"Europe",-3.93646408839779,38165445,63.7791404724121,36.574
"Poland",2006,"POL",12.61,"Europe",-9.34579439252337,38141267,65.0900726318359,29.536
"Poland",2007,"POL",10.59,"Europe",-16.0190325138779,38120560,66.9424667358398,21.392
"Poland",2008,"POL",9.04,"Europe",-14.6364494806421,38125759,70.2946319580078,17.098
"Poland",2009,"POL",10.11,"Europe",11.8362831858407,38151603,72.6793594360352,20.472
"Poland",2010,"POL",10.77,"Europe",6.52818991097923,38042794,76.5571212768555,23.576
"Poland",2011,"POL",11.5,"Europe",6.77808727948004,38063255,75.8021011352539,25.529
"Poland",2012,"POL",11.82,"Europe",2.78260869565218,38063164,75.0382919311523,26.312
"Poland",2013,"POL",12.21,"Europe",3.29949238578681,38040196,73.317268371582,27.156
"Poland",2014,"POL",11.98,"Europe",-1.88370188370189,38011735,70.2389678955078,23.73
"Poland",2015,"POL",10.99,"Europe",-8.26377295492488,37986412,69.3731994628906,20.684
"Poland",2016,"POL",10.52,"Europe",-4.27661510464059,37970087,69.8503799438477,17.589
"Poland",2017,"POL",9.48,"Europe",-9.88593155893535,37974826,70.6174621582031,14.763
"Poland",2018,"POL",8.66,"Europe",-8.64978902953587,37974750,71.0217437744141,11.682
"Poland",2019,"POL",8.13,"Europe",-6.12009237875288,37965475,70.9065017700195,9.832
"Poland",2020,"POL",8.63,"Europe",6.150061500615,37515748,70.9730377197266,10.831
"Poland",2021,"POL",11.2,"Europe",29.7798377752028,36981559,72.2060623168945,11.808
"Portugal",2004,"PRT",10.25,"Europe",NA,10483861,NA,14.048
"Portugal",2005,"PRT",11.09,"Europe",8.19512195121951,10503330,NA,16.217
"Portugal",2006,"PRT",10.61,"Europe",-4.32822362488729,10522288,NA,16.502
"Portugal",2007,"PRT",11.16,"Europe",5.1837888784166,10542964,NA,16.727
"Portugal",2008,"PRT",10.23,"Europe",-8.33333333333333,10558177,NA,16.663
"Portugal",2009,"PRT",11.2,"Europe",9.48191593352882,10568247,NA,20.308
"Portugal",2010,"PRT",11.44,"Europe",2.14285714285715,10573100,NA,22.753
"Portugal",2011,"PRT",12.55,"Europe",9.70279720279721,10557560,NA,30.261
"Portugal",2012,"PRT",13.91,"Europe",10.8366533864542,10514844,NA,37.917
"Portugal",2013,"PRT",14.07,"Europe",1.15025161754134,10457295,NA,38.086
"Portugal",2014,"PRT",12.28,"Europe",-12.7221037668799,10401062,NA,34.754
"Portugal",2015,"PRT",11.27,"Europe",-8.22475570032573,10358076,61.7960205078125,31.947
"Portugal",2016,"PRT",10.55,"Europe",-6.38864241348712,10325452,63.2387504577637,27.95
"Portugal",2017,"PRT",9.34,"Europe",-11.4691943127962,10300300,64.2040176391602,23.869
"Portugal",2018,"PRT",8.37,"Europe",-10.3854389721627,10283822,65.1127395629883,20.305
"Portugal",2019,"PRT",8.02,"Europe",-4.1816009557945,10286263,66.0920562744141,18.279
"Portugal",2020,"PRT",9.06,"Europe",12.9675810473816,10297081,68.1568908691406,22.494
"Portugal",2021,"PRT",7.61,"Europe",-16.0044150110375,10361831,72.5122375488281,23.474
"Romania",2003,"ROU",19.33,"Europe",NA,21574326,38.9063987731934,19.686
"Romania",2004,"ROU",18.84,"Europe",-2.53491981376099,21451748,41.7997398376465,23.161
"Romania",2005,"ROU",16.8,"Europe",-10.828025477707,21319685,45.4637298583984,20.554
"Romania",2006,"ROU",14.77,"Europe",-12.0833333333333,21193760,54.1389312744141,21.747
"Romania",2007,"ROU",13.31,"Europe",-9.88490182802978,20882982,60.2831192016602,20.649
"Romania",2008,"ROU",11.57,"Europe",-13.0728775356875,20537875,73.4470672607422,19.24
"Romania",2009,"ROU",13.94,"Europe",20.4840103716508,20367487,81.5331497192383,21.46
"Romania",2010,"ROU",16.61,"Europe",19.1535150645624,20246871,75.2290267944336,22.193
"Romania",2011,"ROU",17.47,"Europe",5.17760385310054,20147528,66.7865829467773,24.075
"Romania",2012,"ROU",16.81,"Europe",-3.77790497996566,20058035,54.9534912109375,22.818
"Romania",2013,"ROU",16.96,"Europe",0.892325996430709,19983693,51.3826103210449,24.029
"Romania",2014,"ROU",17.01,"Europe",0.294811320754721,19908979,51.0950393676758,24.374
"Romania",2015,"ROU",18.08,"Europe",6.29041740152849,19815616,49.3609886169434,22.038
"Romania",2016,"ROU",17.38,"Europe",-3.8716814159292,19702267,49.911319732666,21.03
"Romania",2017,"ROU",15.15,"Europe",-12.8308400460299,19588715,50.5108184814453,18.732
"Romania",2018,"ROU",14.52,"Europe",-4.15841584158416,19473970,51.9943504333496,16.612
"Romania",2019,"ROU",14.66,"Europe",0.964187327823695,19371648,52.4439697265625,17.147
"Romania",2020,"ROU",14.75,"Europe",0.613915416098226,19265250,53.4911117553711,17.586
"Romania",2021,"ROU",18.02,"Europe",22.1694915254237,19122059,55.2656097412109,21.149
"Rwanda",2014,"RWA",5.16,"Africa",NA,11364757,7.35861774339014,16.561
"Rwanda",2017,"RWA",25.59,"Africa",395.93023255814,12202060,7.34488296090452,16.732
"Rwanda",2018,"RWA",26.3,"Africa",2.77452129738179,12487996,6.76094647714264,16.264
"Rwanda",2019,"RWA",28.55,"Africa",8.55513307984791,12776103,6.3142892660234,16.052
"Rwanda",2020,"RWA",26.14,"Africa",-8.44133099824869,13065837,7.56709586345553,15.947
"Rwanda",2021,"RWA",29.05,"Africa",11.132364192808,13355260,NA,23.312
"Samoa",2012,"WSM",39.06,"Oceania",NA,196498,NA,17.494
"Samoa",2017,"WSM",28.74,"Oceania",-26.42089093702,205415,13.2596995097127,19.382
"Saudi Arabia",2019,"SAU",15.6,"Asia",NA,30063799,77.9664942011008,25.476
"Saudi Arabia",2020,"SAU",20.32,"Asia",30.2564102564103,31552510,73.7510866368859,29.627
"Saudi Arabia",2021,"SAU",19.22,"Asia",-5.41338582677166,30784383,71.5417709350586,19.772
"Senegal",2015,"SEN",36.26,"Africa",NA,14593331,10.8409366679467,8.045
"Senegal",2016,"SEN",29.52,"Africa",-18.5879757308329,15034521,10.8875992426245,6.374
"Senegal",2017,"SEN",35.52,"Africa",20.3252032520325,15475002,11.3494415127099,5.836
"Senegal",2018,"SEN",39.69,"Africa",11.7398648648648,15914498,12.4178375059947,4.922
"Senegal",2019,"SEN",33.9,"Africa",-14.5880574452003,16352922,12.60825139125,4.037
"Serbia",2008,"SRB",20.32,"Europe",NA,7350222,48.6653785705566,35.076
"Serbia",2009,"SRB",21.61,"Europe",6.34842519685039,7320807,49.8496704101562,41.391
"Serbia",2010,"SRB",21.2,"Europe",-1.8972697825081,7291436,49.0825119018555,46.439
"Serbia",2011,"SRB",21.6,"Europe",1.8867924528302,7236519,51.5937690734863,51.182
"Serbia",2012,"SRB",21.65,"Europe",0.231481481481468,7201497,53.5000305175781,51.244
"Serbia",2013,"SRB",19.79,"Europe",-8.59122401847575,7166553,56.3808784484863,49.464
